Title,Price,Rating,Image URL,Result Type,Product URL
"HP 15, AMD Ryzen 5 7520U (16GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr), Offic24, Silver,1.59kg, fc0806AU, FHD Camera w/Privacy Shutter, Backlit Laptop",₹63990,N/A,https://m.media-amazon.com/images/I/71FVyverqHL._AC_UY218_.jpg,Ad,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MzIyNjIxNzY3MjM1ODQ4OjE3ODA5MDgxNDU6c3BfYnRmOjMwMTA3MDIzMzE3OTkzMjo6MDo6&url=%2FHP-Anti-Glare-Micro-Edge-Offic24-fc0806AU%2Fdp%2FB0GTVDH4G2%2Fref%3Dsr_1_37_sspa%3Fdib%3DeyJ2IjoiMSJ9.CFmhzJbS89Kq0zDTO3kOMqt0fuEDjdRZaHHCjVwhjCq8pc24KOg-Hu57-ch9y43r6p3jYBhTvqXDqtfOjpkfxbzJUvm82OmhfVYNlsP3jUYEttr-4MgpfCgPgJmUu9ijrDJZ-dicmRGwoQDGpEdgS9YLg0ePhUQk23T21GyZTrqLTipSiwws_3lGKMbm49C1wgorim5m2No_O2LFqsptElV1JMN1PEPUZd_DKaKihcs.rsh8k1fSzmpMA7TsTQwa91pIYS3rRFarIKwTjWVPd9o%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1780908145%26aref%3D3DYrBYXBVr%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=3DYrBYXBVr&sp_cr=ZAZ
"Lenovo V14 Intel Core i3 13th Gen 14"" FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Office Home 2024/Iron Grey/1.43 kg), 83A0A0PCIN",₹56990,3.7 out of 5 stars,https://m.media-amazon.com/images/I/71odoZVRgaL._AC_UY218_.jpg,Ad,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MzIyNjIxNzY3MjM1ODQ4OjE3ODA5MDgxNDU6c3BfYnRmOjMwMDY5NjkxMDA2MTgzMjo6MDo6&url=%2FLenovo-1920x1080-Antiglare-Windows-83A0A0PCIN%2Fdp%2FB0FNQZ9HWX%2Fref%3Dsr_1_38_sspa%3Fdib%3DeyJ2IjoiMSJ9.CFmhzJbS89Kq0zDTO3kOMqt0fuEDjdRZaHHCjVwhjCq8pc24KOg-Hu57-ch9y43r6p3jYBhTvqXDqtfOjpkfxbzJUvm82OmhfVYNlsP3jUYEttr-4MgpfCgPgJmUu9ijrDJZ-dicmRGwoQDGpEdgS9YLg0ePhUQk23T21GyZTrqLTipSiwws_3lGKMbm49C1wgorim5m2No_O2LFqsptElV1JMN1PEPUZd_DKaKihcs.rsh8k1fSzmpMA7TsTQwa91pIYS3rRFarIKwTjWVPd9o%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1780908145%26aref%3DM0zFv9qL7N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=M0zFv9qL7N&sp_cr=ZAZ
"HP Smartchoice OmniBook 5 OLED (Previously Pavilion), Snapdragon X Processor (16GB LPDDR5x, 512GB SSD) 2K, 14''/35.6cm, Win11, M365(1yr)* Office24, Silver, 1.35kg, he0014QU, Next-Gen AI Laptop",₹79990,4.2 out of 5 stars,https://m.media-amazon.com/images/I/71ZlIDunitL._AC_UY218_.jpg,Ad,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzE2NjYzMjAyNzIzMDMwOjE3ODA5MDgxNDk6c3BfYXRmX25leHQ6MzAxMDc3Njk2MzU1NTMyOjowOjo&url=%2FHP-Previously-Snapdragon-Processor-Light-Weight%2Fdp%2FB0F8P4Y7VF%2Fref%3Dsr_1_33_sspa%3Fdib%3DeyJ2IjoiMSJ9.bZh2WDogVWL9wYV-9ZARih-QuASApTVwHhwWgqWcjPl7XMovDc9qOTZJlbDf_-8dOANzG-enRK4ReuY1DWl_LQIqhF0pGcYDov0SHbd1FKmfT56bezbEqtg0ihIy4MuEkB7Az_KxRhPXvUKgsfcSEKiuJ3LOOBLXcYnne97n6G30akTg_6UUc9WgMGvAGXnX7UyBUnE97iqnCHcYxivblE7gk-AOzIEVM0Hakk1gO40.w1mZt8tBfejTw4ygNYVb3Segog0sEhYz7p8di5UXLfY%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1780908149%26aref%3D5PpUNM42iT%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=5PpUNM42iT&sp_cr=ZAZ
"Lenovo IdeaPad Slim 3 13th Gen Core i5-13420H 15.3 inch (38.8cm) WUXGA IPS Laptop (16GB RAM/512GB SSD/Windows 11/Office Home 2024/Top Metal Cover/Backlit Keyboard/1Yr ADP/Grey/1.6Kg), 83K100S3IN",₹65500,2.3 out of 5 stars,https://m.media-amazon.com/images/I/71D9HSayVSL._AC_UY218_.jpg,Ad,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzE2NjYzMjAyNzIzMDMwOjE3ODA5MDgxNDk6c3BfYXRmX25leHQ6MzAwOTYxNTQ5OTE2MTMyOjowOjo&url=%2FLenovo-IdeaPad-i5-13420H-Keyboard-83K100S3IN%2Fdp%2FB0GDQFZBQC%2Fref%3Dsr_1_34_sspa%3Fdib%3DeyJ2IjoiMSJ9.bZh2WDogVWL9wYV-9ZARih-QuASApTVwHhwWgqWcjPl7XMovDc9qOTZJlbDf_-8dOANzG-enRK4ReuY1DWl_LQIqhF0pGcYDov0SHbd1FKmfT56bezbEqtg0ihIy4MuEkB7Az_KxRhPXvUKgsfcSEKiuJ3LOOBLXcYnne97n6G30akTg_6UUc9WgMGvAGXnX7UyBUnE97iqnCHcYxivblE7gk-AOzIEVM0Hakk1gO40.w1mZt8tBfejTw4ygNYVb3Segog0sEhYz7p8di5UXLfY%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1780908149%26aref%3D3BmXYKHCxf%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=3BmXYKHCxf&sp_cr=ZAZ
"Lenovo V15 G4 AMD Ryzen 5 7520U 15.6 inch FHD Laptop, AMD Graphics, 16GB DDR5 5500Mhz Ram, 512GB SSD NVMe, Windows 11, Dolby Audio, Arctic Grey, 1 Year Onsite Brand Warranty",₹54790,4.0 out of 5 stars,https://m.media-amazon.com/images/I/71aup0IO2ZL._AC_UY218_.jpg,Organic,https://www.amazon.in/Lenovo-Graphics-5500Mhz-Windows-Warranty/dp/B0F29HNJL1/ref=sr_1_35?dib=eyJ2IjoiMSJ9.bZh2WDogVWL9wYV-9ZARih-QuASApTVwHhwWgqWcjPl7XMovDc9qOTZJlbDf_-8dOANzG-enRK4ReuY1DWl_LQIqhF0pGcYDov0SHbd1FKmfT56bezbEqtg0ihIy4MuEkB7Az_KxRhPXvUKgsfcSEKiuJ3LOOBLXcYnne97n6G30akTg_6UUc9WgMGvAGXnX7UyBUnE97iqnCHcYxivblE7gk-AOzIEVM0Hakk1gO40.w1mZt8tBfejTw4ygNYVb3Segog0sEhYz7p8di5UXLfY&dib_tag=se&keywords=laptops&qid=1780908149
"Acer Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/256 GB SSD/Win11 Home/38 WHR/HD Webcam) A325-45 with 39.63 cm (15.6"") HD Display, Pure Silver, 1.5 KG",₹36990,3.6 out of 5 stars,https://m.media-amazon.com/images/I/41bdNUDc8pL._AC_UY218_.jpg,Organic,https://www.amazon.in/Acer-Celeron-Processor-LPDDR4X-A325-45/dp/B0D7PTFFZH/ref=sr_1_36?dib=eyJ2IjoiMSJ9.bZh2WDogVWL9wYV-9ZARih-QuASApTVwHhwWgqWcjPl7XMovDc9qOTZJlbDf_-8dOANzG-enRK4ReuY1DWl_LQIqhF0pGcYDov0SHbd1FKmfT56bezbEqtg0ihIy4MuEkB7Az_KxRhPXvUKgsfcSEKiuJ3LOOBLXcYnne97n6G30akTg_6UUc9WgMGvAGXnX7UyBUnE97iqnCHcYxivblE7gk-AOzIEVM0Hakk1gO40.w1mZt8tBfejTw4ygNYVb3Segog0sEhYz7p8di5UXLfY&dib_tag=se&keywords=laptops&qid=1780908149
"ASUS Vivobook 16, Smartchoice, Intel Core Ultra 5 Series 2, 16GB RAM, 512GB SSD, FHD+ 16"", Windows 11, Office Home 2024, Silver, 1.88kg, X1607CA-MB142WS, Intel iGPU, M365 Basic (1Year)* Laptop",₹67990,4.4 out of 5 stars,https://m.media-amazon.com/images/I/714zVJcMt5L._AC_UY218_.jpg,Organic,https://www.amazon.in/ASUS-Vivobook-Backlit-Keyboard-X1607CA-MB142WS/dp/B0DT74FF9P/ref=sr_1_37?dib=eyJ2IjoiMSJ9.bZh2WDogVWL9wYV-9ZARih-QuASApTVwHhwWgqWcjPl7XMovDc9qOTZJlbDf_-8dOANzG-enRK4ReuY1DWl_LQIqhF0pGcYDov0SHbd1FKmfT56bezbEqtg0ihIy4MuEkB7Az_KxRhPXvUKgsfcSEKiuJ3LOOBLXcYnne97n6G30akTg_6UUc9WgMGvAGXnX7UyBUnE97iqnCHcYxivblE7gk-AOzIEVM0Hakk1gO40.w1mZt8tBfejTw4ygNYVb3Segog0sEhYz7p8di5UXLfY&dib_tag=se&keywords=laptops&qid=1780908149
𝗗𝗲𝗹𝗹Laptop Model 5400 Laptop | InteI Core i5 8th Gen | 8GB RAM | 256GB SSD | 14” FHD Display | Win 10 | Business Laptop | Seller Warranty | A+ Condition (Refab),₹27950,5.0 out of 5 stars,https://m.media-amazon.com/images/I/31q2-8TNSZL._AC_UY218_.jpg,Organic,https://www.amazon.in/%F0%9D%97%97%F0%9D%97%B2%F0%9D%97%B9%F0%9D%97%B9Laptop-5400-8th-Gen-Condition/dp/B0GXP82YKC/ref=sr_1_38?dib=eyJ2IjoiMSJ9.bZh2WDogVWL9wYV-9ZARih-QuASApTVwHhwWgqWcjPl7XMovDc9qOTZJlbDf_-8dOANzG-enRK4ReuY1DWl_LQIqhF0pGcYDov0SHbd1FKmfT56bezbEqtg0ihIy4MuEkB7Az_KxRhPXvUKgsfcSEKiuJ3LOOBLXcYnne97n6G30akTg_6UUc9WgMGvAGXnX7UyBUnE97iqnCHcYxivblE7gk-AOzIEVM0Hakk1gO40.w1mZt8tBfejTw4ygNYVb3Segog0sEhYz7p8di5UXLfY&dib_tag=se&keywords=laptops&qid=1780908149
"HP Smartchoice Victus, AMD Ryzen 7 7445HS, 6GB RTX 3050, 16GB DDR5(Upgradeable) 512GB SSD, FHD, 144Hz, 300 nits, 15.6''/39.6cm, Win 11, M365* Office24, Blue, 2.29kg, fb3134AX/3120ax, Gaming Laptop",₹78990,4.1 out of 5 stars,https://m.media-amazon.com/images/I/71o5eHSQiKL._AC_UY218_.jpg,Organic,https://www.amazon.in/HP-Smartchoice-Upgradeable-Office24-fb3134AX/dp/B0FDKPXD95/ref=sr_1_39?dib=eyJ2IjoiMSJ9.bZh2WDogVWL9wYV-9ZARih-QuASApTVwHhwWgqWcjPl7XMovDc9qOTZJlbDf_-8dOANzG-enRK4ReuY1DWl_LQIqhF0pGcYDov0SHbd1FKmfT56bezbEqtg0ihIy4MuEkB7Az_KxRhPXvUKgsfcSEKiuJ3LOOBLXcYnne97n6G30akTg_6UUc9WgMGvAGXnX7UyBUnE97iqnCHcYxivblE7gk-AOzIEVM0Hakk1gO40.w1mZt8tBfejTw4ygNYVb3Segog0sEhYz7p8di5UXLfY&dib_tag=se&keywords=laptops&qid=1780908149
"HP 14, Intel Core 5-120U (16GB DDR4, 512GB SSD), FHD, Micro -Edge, Anti-Glare, 14''/35.6cm, Win11, M365* Office24, Silver, 1.41kg, ep0385tu, FHD Camera, Iris Xe Graphics, Backlit Laptop",₹66990,5.0 out of 5 stars,https://m.media-amazon.com/images/I/71eNAjELMwL._AC_UY218_.jpg,Organic,https://www.amazon.in/HP-Anti-Glare-Office24-ep0385tu-Graphics/dp/B0FPGGPPM7/ref=sr_1_40?dib=eyJ2IjoiMSJ9.bZh2WDogVWL9wYV-9ZARih-QuASApTVwHhwWgqWcjPl7XMovDc9qOTZJlbDf_-8dOANzG-enRK4ReuY1DWl_LQIqhF0pGcYDov0SHbd1FKmfT56bezbEqtg0ihIy4MuEkB7Az_KxRhPXvUKgsfcSEKiuJ3LOOBLXcYnne97n6G30akTg_6UUc9WgMGvAGXnX7UyBUnE97iqnCHcYxivblE7gk-AOzIEVM0Hakk1gO40.w1mZt8tBfejTw4ygNYVb3Segog0sEhYz7p8di5UXLfY&dib_tag=se&keywords=laptops&qid=1780908149
"acer SmartChoice Aspire Lite, AMD Ryzen 5-5625U Processor, 16 GB/512 GB, Full HD, 15.6""/39.62 cm, Windows 11 Home, Steel Gray, 1.59 kg, AL15-41, Metal Body, Thin and Light Laptop",₹54990,4.0 out of 5 stars,https://m.media-amazon.com/images/I/718UBZxpxrL._AC_UY218_.jpg,Organic,https://www.amazon.in/5-5625U-Premium-Windows-AL15-41-Display/dp/B0DG2GCTD7/ref=sr_1_41?dib=eyJ2IjoiMSJ9.bZh2WDogVWL9wYV-9ZARih-QuASApTVwHhwWgqWcjPl7XMovDc9qOTZJlbDf_-8dOANzG-enRK4ReuY1DWl_LQIqhF0pGcYDov0SHbd1FKmfT56bezbEqtg0ihIy4MuEkB7Az_KxRhPXvUKgsfcSEKiuJ3LOOBLXcYnne97n6G30akTg_6UUc9WgMGvAGXnX7UyBUnE97iqnCHcYxivblE7gk-AOzIEVM0Hakk1gO40.w1mZt8tBfejTw4ygNYVb3Segog0sEhYz7p8di5UXLfY&dib_tag=se&keywords=laptops&qid=1780908149
"ASUS Vivobook 14 (2026),Intel Core Ultra 5 225H, Intel iGPU,16GB RAM,1TB SSD,FHD+,14""(35.5 cm),Windows 11,M365 Basic(1 Year)* Office 2024, Platinum Gold, 1.46 Kg, X1407CA-LY1581WS,Thin & Light Laptop",₹69990,4.4 out of 5 stars,https://m.media-amazon.com/images/I/418dOHs7XKL._AC_UY218_.jpg,Organic,https://www.amazon.in/ASUS-Vivobook-Windows-Platinum-X1407CA-LY1581WS/dp/B0GNMY1HHY/ref=sr_1_42?dib=eyJ2IjoiMSJ9.bZh2WDogVWL9wYV-9ZARih-QuASApTVwHhwWgqWcjPl7XMovDc9qOTZJlbDf_-8dOANzG-enRK4ReuY1DWl_LQIqhF0pGcYDov0SHbd1FKmfT56bezbEqtg0ihIy4MuEkB7Az_KxRhPXvUKgsfcSEKiuJ3LOOBLXcYnne97n6G30akTg_6UUc9WgMGvAGXnX7UyBUnE97iqnCHcYxivblE7gk-AOzIEVM0Hakk1gO40.w1mZt8tBfejTw4ygNYVb3Segog0sEhYz7p8di5UXLfY&dib_tag=se&keywords=laptops&qid=1780908149
"Lenovo Ideapad Slim 3, 13th Gen Intel Core i7 13620H, 16GB RAM, 512GB SSD, WUXGA IPS, 15.3""/38.8cm, Win 11, Office 2024, Top Metal Cover Grey, 1.6Kg, 83K100CJIN/S1IN, Backlit KB, Laptop",₹79990,4.2 out of 5 stars,https://m.media-amazon.com/images/I/71IjxF4prWL._AC_UY218_.jpg,Ad,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzE2NjYzMjAyNzIzMDMwOjE3ODA5MDgxNDk6c3BfbXRmOjMwMDk2MTU0OTkxNjgzMjo6MDo6&url=%2FLenovo-Smartchoice-I7-13620H-Keyboard-83K100CJIN%2Fdp%2FB0F2162VGQ%2Fref%3Dsr_1_43_sspa%3Fdib%3DeyJ2IjoiMSJ9.bZh2WDogVWL9wYV-9ZARih-QuASApTVwHhwWgqWcjPl7XMovDc9qOTZJlbDf_-8dOANzG-enRK4ReuY1DWl_LQIqhF0pGcYDov0SHbd1FKmfT56bezbEqtg0ihIy4MuEkB7Az_KxRhPXvUKgsfcSEKiuJ3LOOBLXcYnne97n6G30akTg_6UUc9WgMGvAGXnX7UyBUnE97iqnCHcYxivblE7gk-AOzIEVM0Hakk1gO40.w1mZt8tBfejTw4ygNYVb3Segog0sEhYz7p8di5UXLfY%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1780908149%26aref%3D1d0KZd47QZ%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=1d0KZd47QZ&sp_cr=ZAZ
"HP 15, AMD Ryzen 5 7520U (16GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr), Offic24, Silver,1.59kg, fc0806AU, FHD Camera w/Privacy Shutter, Backlit Laptop",₹63990,N/A,https://m.media-amazon.com/images/I/71FVyverqHL._AC_UY218_.jpg,Ad,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzE2NjYzMjAyNzIzMDMwOjE3ODA5MDgxNDk6c3BfbXRmOjMwMTA3MDIzMzE3OTkzMjo6MDo6&url=%2FHP-Anti-Glare-Micro-Edge-Offic24-fc0806AU%2Fdp%2FB0GTVDH4G2%2Fref%3Dsr_1_44_sspa%3Fdib%3DeyJ2IjoiMSJ9.bZh2WDogVWL9wYV-9ZARih-QuASApTVwHhwWgqWcjPl7XMovDc9qOTZJlbDf_-8dOANzG-enRK4ReuY1DWl_LQIqhF0pGcYDov0SHbd1FKmfT56bezbEqtg0ihIy4MuEkB7Az_KxRhPXvUKgsfcSEKiuJ3LOOBLXcYnne97n6G30akTg_6UUc9WgMGvAGXnX7UyBUnE97iqnCHcYxivblE7gk-AOzIEVM0Hakk1gO40.w1mZt8tBfejTw4ygNYVb3Segog0sEhYz7p8di5UXLfY%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1780908149%26aref%3D3DYrBYXBVr%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=3DYrBYXBVr&sp_cr=ZAZ
"acer Aspire Lite, AMD Ryzen 3 5300U Processor, 16 GB RAM, 512GB SSD, Full HD, 15.6""/39.62cm, Windows 11 Home, Steel Gray, 1.59KG, AL15-41, Metal Body, Premium Thin and Light Laptop",₹49790,4.0 out of 5 stars,https://m.media-amazon.com/images/I/513p8BwV-RL._AC_UY218_.jpg,Organic,https://www.amazon.in/Acer-Premium-Windows-AL15-41-Display/dp/B0CWTYGPH8/ref=sr_1_45?dib=eyJ2IjoiMSJ9.bZh2WDogVWL9wYV-9ZARih-QuASApTVwHhwWgqWcjPl7XMovDc9qOTZJlbDf_-8dOANzG-enRK4ReuY1DWl_LQIqhF0pGcYDov0SHbd1FKmfT56bezbEqtg0ihIy4MuEkB7Az_KxRhPXvUKgsfcSEKiuJ3LOOBLXcYnne97n6G30akTg_6UUc9WgMGvAGXnX7UyBUnE97iqnCHcYxivblE7gk-AOzIEVM0Hakk1gO40.w1mZt8tBfejTw4ygNYVb3Segog0sEhYz7p8di5UXLfY&dib_tag=se&keywords=laptops&qid=1780908149
"HP Pavilion Plus, Intel Core i5-1335U-13th Gen Laptop, (16GB LPDDR5x,512GB SSD),IPS, 300 nits, 14''(35.6cm) 2K,Win 11, M365 Basic(1yr), Office Home 24, Silver,1.38kg, 5MP Camera w/Shutter, ew0107TU",₹64490,3.7 out of 5 stars,https://m.media-amazon.com/images/I/61s8J1vGi0L._AC_UY218_.jpg,Organic,https://www.amazon.in/HP-Pavilion-i5-1335U-13th-LPDDR5x-ew0107TU/dp/B07FLHBMXY/ref=sr_1_46?dib=eyJ2IjoiMSJ9.bZh2WDogVWL9wYV-9ZARih-QuASApTVwHhwWgqWcjPl7XMovDc9qOTZJlbDf_-8dOANzG-enRK4ReuY1DWl_LQIqhF0pGcYDov0SHbd1FKmfT56bezbEqtg0ihIy4MuEkB7Az_KxRhPXvUKgsfcSEKiuJ3LOOBLXcYnne97n6G30akTg_6UUc9WgMGvAGXnX7UyBUnE97iqnCHcYxivblE7gk-AOzIEVM0Hakk1gO40.w1mZt8tBfejTw4ygNYVb3Segog0sEhYz7p8di5UXLfY&dib_tag=se&keywords=laptops&qid=1780908149
"Lenovo IdeaPad Slim 3, AMD Ryzen 7 8840HS, 24GB RAM, 1TB SSD, WUXGA IPS, AI PC, 15.3""/38.8cm, Backlit Keyboard, Windows 11, Office Home 2024, Grey, 1.6Kg, 1Yr ADP Free, 83KA004TIN, AI Powered Laptop",₹81990,4.1 out of 5 stars,https://m.media-amazon.com/images/I/81qhEwftqEL._AC_UY218_.jpg,Organic,https://www.amazon.in/Lenovo-IdeaPad-Windows-Keyboard-83KA004TIN/dp/B0FCYB67QJ/ref=sr_1_47?dib=eyJ2IjoiMSJ9.bZh2WDogVWL9wYV-9ZARih-QuASApTVwHhwWgqWcjPl7XMovDc9qOTZJlbDf_-8dOANzG-enRK4ReuY1DWl_LQIqhF0pGcYDov0SHbd1FKmfT56bezbEqtg0ihIy4MuEkB7Az_KxRhPXvUKgsfcSEKiuJ3LOOBLXcYnne97n6G30akTg_6UUc9WgMGvAGXnX7UyBUnE97iqnCHcYxivblE7gk-AOzIEVM0Hakk1gO40.w1mZt8tBfejTw4ygNYVb3Segog0sEhYz7p8di5UXLfY&dib_tag=se&keywords=laptops&qid=1780908149
"HP Smartchoice Victus, 14th Gen Intel Core i5-14450HX, 6GB RTX 3050 (24GB DDR5, 512GB SSD) FHD, 144Hz, 15.6''/39.6cm, Win11, M365* Office24, Mica Silver, 2.3kg, fa2303tx/fa2315tx, RGB Gaming Laptop",₹87989,4.2 out of 5 stars,https://m.media-amazon.com/images/I/71ESz+ewFFL._AC_UY218_.jpg,Organic,https://www.amazon.in/HP-Smartchoice-i5-14450HX-Office24-fa2303tx/dp/B0G46HR61G/ref=sr_1_48?dib=eyJ2IjoiMSJ9.bZh2WDogVWL9wYV-9ZARih-QuASApTVwHhwWgqWcjPl7XMovDc9qOTZJlbDf_-8dOANzG-enRK4ReuY1DWl_LQIqhF0pGcYDov0SHbd1FKmfT56bezbEqtg0ihIy4MuEkB7Az_KxRhPXvUKgsfcSEKiuJ3LOOBLXcYnne97n6G30akTg_6UUc9WgMGvAGXnX7UyBUnE97iqnCHcYxivblE7gk-AOzIEVM0Hakk1gO40.w1mZt8tBfejTw4ygNYVb3Segog0sEhYz7p8di5UXLfY&dib_tag=se&keywords=laptops&qid=1780908149
"ASUS Vivobook S16,14th Gen, Intel Core 5-210H,Metallic Design Laptop(Intel UHD iGPU/16GB RAM/512GB SSD/FHD+/16""/144Hz/Windows 11/M365 Basic(1Year)*/Office Home 2024/Silver/1.7Kg) S3607VA-RP114WS",₹66990,4.4 out of 5 stars,https://m.media-amazon.com/images/I/71G5K6npdCL._AC_UY218_.jpg,Organic,https://www.amazon.in/ASUS-Vivobook-Metallic-Windows-S3607VA-RP114WS/dp/B0FNKFV89X/ref=sr_1_49?dib=eyJ2IjoiMSJ9.bZh2WDogVWL9wYV-9ZARih-QuASApTVwHhwWgqWcjPl7XMovDc9qOTZJlbDf_-8dOANzG-enRK4ReuY1DWl_LQIqhF0pGcYDov0SHbd1FKmfT56bezbEqtg0ihIy4MuEkB7Az_KxRhPXvUKgsfcSEKiuJ3LOOBLXcYnne97n6G30akTg_6UUc9WgMGvAGXnX7UyBUnE97iqnCHcYxivblE7gk-AOzIEVM0Hakk1gO40.w1mZt8tBfejTw4ygNYVb3Segog0sEhYz7p8di5UXLfY&dib_tag=se&keywords=laptops&qid=1780908149
"HP 15, Intel Core 5-120U (8GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr), Office Home24, Silver,1.59kg, fd0651TU, FHD Camera w/Privacy Shutter, Backlit Laptop",₹56789,4.5 out of 5 stars,https://m.media-amazon.com/images/I/71Pvu4wjdtL._AC_UY218_.jpg,Organic,https://www.amazon.in/HP-Anti-Glare-Micro-Edge-fd0651TU-Privacy/dp/B0GF8BZ3G2/ref=sr_1_50?dib=eyJ2IjoiMSJ9.bZh2WDogVWL9wYV-9ZARih-QuASApTVwHhwWgqWcjPl7XMovDc9qOTZJlbDf_-8dOANzG-enRK4ReuY1DWl_LQIqhF0pGcYDov0SHbd1FKmfT56bezbEqtg0ihIy4MuEkB7Az_KxRhPXvUKgsfcSEKiuJ3LOOBLXcYnne97n6G30akTg_6UUc9WgMGvAGXnX7UyBUnE97iqnCHcYxivblE7gk-AOzIEVM0Hakk1gO40.w1mZt8tBfejTw4ygNYVb3Segog0sEhYz7p8di5UXLfY&dib_tag=se&keywords=laptops&qid=1780908149
"HP Omen, Intel Core Ultra 7 255H, 8GB RTX 5060, 24GB DDR5(Upgradeable) 1TB SSD, 2K, 165Hz, 3ms Response time, IPS, 16''/40.6cm, Win11, M365*Office24, Shadow Black, 2.43kg, am0238tx, RGB Gaming Laptop",₹179857,3.9 out of 5 stars,https://m.media-amazon.com/images/I/71zHOTtSNfL._AC_UY218_.jpg,Organic,https://www.amazon.in/HP-Upgradeable-Response-Office24-am0238tx/dp/B0G3V4R8LK/ref=sr_1_51?dib=eyJ2IjoiMSJ9.bZh2WDogVWL9wYV-9ZARih-QuASApTVwHhwWgqWcjPl7XMovDc9qOTZJlbDf_-8dOANzG-enRK4ReuY1DWl_LQIqhF0pGcYDov0SHbd1FKmfT56bezbEqtg0ihIy4MuEkB7Az_KxRhPXvUKgsfcSEKiuJ3LOOBLXcYnne97n6G30akTg_6UUc9WgMGvAGXnX7UyBUnE97iqnCHcYxivblE7gk-AOzIEVM0Hakk1gO40.w1mZt8tBfejTw4ygNYVb3Segog0sEhYz7p8di5UXLfY&dib_tag=se&keywords=laptops&qid=1780908149
"MSI Thin 15, Intel 13th Gen. i5-13420H, 40CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050, GDDR6 6GB/Cosmos Gray/1.8Kg) B13UDX-129IN",₹73900,4.3 out of 5 stars,https://m.media-amazon.com/images/I/51w9ar5n+UL._AC_UY218_.jpg,Organic,https://www.amazon.in/MSI-i5-13420H-Windows-GeForce-B13UDX-129IN/dp/B0G4SQRY6T/ref=sr_1_52?dib=eyJ2IjoiMSJ9.bZh2WDogVWL9wYV-9ZARih-QuASApTVwHhwWgqWcjPl7XMovDc9qOTZJlbDf_-8dOANzG-enRK4ReuY1DWl_LQIqhF0pGcYDov0SHbd1FKmfT56bezbEqtg0ihIy4MuEkB7Az_KxRhPXvUKgsfcSEKiuJ3LOOBLXcYnne97n6G30akTg_6UUc9WgMGvAGXnX7UyBUnE97iqnCHcYxivblE7gk-AOzIEVM0Hakk1gO40.w1mZt8tBfejTw4ygNYVb3Segog0sEhYz7p8di5UXLfY&dib_tag=se&keywords=laptops&qid=1780908149
